ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
4133,1692,0,636,121,77,0,458,334,0,14.0,46.0,30.0,0.0,0,0,13.0,8477,19734456
4134,1306,56,380,246,90,84,579,0,264,16.0,31.0,27.0,8.0,0,0,22.0,7560,13169520
4135,284,25,120,37,211,89,1373,425,0,0.0,16.0,21.0,10.0,1,0,9.0,9172,3934788
4136,396,0,0,116,269,0,0,235,0,15.0,2.0,3.0,0.0,1,0,6.0,0,0
4137,341,566,401,53,63,226,1616,54,122,7.0,0.0,11.0,0.0,2,0,9.0,8195,10719060
4138,0,0,177,186,0,55,0,65,0,8.0,2.0,14.0,0.0,1,0,1.0,10144,1795488
4139,0,0,101,210,131,51,424,184,109,0.0,15.0,9.0,18.0,3,0,0.0,8493,857793
4140,1262,834,0,77,22,133,0,511,7,6.0,12.0,12.0,3.0,1,0,12.0,5844,12249024
4141,1706,30,148,169,279,95,0,558,26,0.0,25.0,4.0,0.0,1,0,10.0,12459,23472756
4142,677,0,84,0,115,0,848,0,0,35.0,3.0,29.0,20.0,2,0,16.0,0,0
4143,0,739,302,56,0,0,0,93,180,7.0,1.0,0.0,34.0,3,0,2.0,0,0
4144,44,740,47,160,33,75,0,0,125,13.0,31.0,14.0,2.0,0,0,16.0,0,0
4145,944,0,192,186,301,82,1014,0,131,2.0,18.0,4.0,8.0,1,0,18.0,0,0
4146,868,0,0,44,0,0,2040,0,0,29.0,18.0,30.0,14.0,1,0,6.0,2112,1833216
4147,0,0,356,43,0,0,19,117,0,19.0,0.0,0.0,0.0,5,0,0.0,7111,2531516
4148,1229,0,27,202,469,0,0,184,0,10.0,0.0,14.0,0.0,0,0,15.0,5165,6487240
4149,0,0,279,118,0,0,1364,311,35,25.0,1.0,22.0,32.0,3,0,12.0,14886,4153194
4150,729,87,336,65,0,0,1844,404,0,0.0,18.0,22.0,6.0,2,0,20.0,8928,10285056
4151,2288,146,266,0,0,35,577,451,204,23.0,8.0,22.0,17.0,2,0,25.0,8097,21861900
4152,0,169,0,207,564,67,111,0,69,13.0,6.0,2.0,26.0,1,0,0.0,8382,1416558
4153,2873,144,0,133,92,82,1191,123,0,8.0,8.0,17.0,4.0,1,0,0.0,10682,32227594
4154,945,80,200,63,0,0,395,0,0,11.0,40.0,0.0,40.0,1,0,3.0,7431,9102975
4155,2392,283,0,0,0,64,294,123,12,23.0,39.0,0.0,2.0,2,0,20.0,3555,9509625
4156,0,1120,0,78,260,115,222,94,94,28.0,12.0,5.0,17.0,2,0,4.0,0,0
4157,0,261,79,56,317,61,0,594,0,7.0,6.0,0.0,28.0,2,0,9.0,0,0
4158,1196,0,194,143,161,0,924,274,4,19.0,9.0,0.0,10.0,1,0,10.0,0,0
4159,324,0,0,12,270,197,0,0,0,21.0,17.0,13.0,22.0,1,0,11.0,4245,1375380
4160,932,179,192,182,201,0,836,0,7,0.0,15.0,0.0,0.0,1,0,6.0,4617,6015951
4161,0,0,0,85,108,0,0,370,96,12.0,7.0,10.0,19.0,1,0,10.0,3606,0
4162,1646,0,0,79,162,0,0,266,0,25.0,18.0,3.0,19.0,2,0,26.0,8684,14293864
4163,0,0,0,11,18,30,248,0,181,38.0,0.0,8.0,42.0,2,0,0.0,3691,0
4164,0,429,0,143,233,0,1349,15,53,2.0,11.0,6.0,12.0,2,0,0.0,0,0
4165,1091,372,244,133,270,0,937,635,0,21.0,0.0,11.0,0.0,1,0,18.0,13054,22283178
4166,516,487,0,41,0,45,117,33,168,30.0,22.0,0.0,11.0,1,0,3.0,4367,4380101
4167,1674,0,215,10,0,148,0,118,40,5.0,0.0,9.0,34.0,2,0,15.0,8323,15722147
4168,444,499,397,83,35,167,909,229,0,15.0,12.0,0.0,22.0,2,0,4.0,8944,11984960
4169,1589,428,0,0,117,0,1072,347,255,8.0,0.0,0.0,0.0,1,0,0.0,0,0
4170,617,0,367,38,16,26,984,149,0,9.0,30.0,8.0,29.0,2,0,0.0,0,0
4171,1799,0,129,49,119,0,1477,636,250,11.0,13.0,3.0,12.0,2,0,21.0,6620,12763360
4172,0,1083,59,31,313,0,227,22,50,8.0,37.0,22.0,13.0,2,0,8.0,0,0
4173,0,493,238,26,95,107,2339,414,0,2.0,6.0,5.0,0.0,2,0,2.0,8664,6333384
4174,3014,775,164,96,0,201,0,296,59,0.0,44.0,0.0,15.0,1,0,24.0,19284,76229652
4175,502,378,242,0,64,88,0,434,0,14.0,20.0,11.0,35.0,1,0,5.0,7541,8461002
4176,606,844,0,261,317,14,0,0,232,5.0,18.0,21.0,46.0,1,0,15.0,14534,21074300
4177,1203,723,71,0,0,83,1018,277,118,19.0,4.0,8.0,0.0,2,0,0.0,662,1322014
4178,931,524,12,124,183,103,0,377,0,1.0,22.0,17.0,0.0,3,0,2.0,2878,4222026
4179,1442,92,477,243,0,0,0,0,0,24.0,33.0,8.0,28.0,2,0,10.0,0,0
4180,999,0,16,250,0,63,2427,0,130,19.0,7.0,23.0,0.0,0,0,11.0,16623,16872345
4181,0,128,1,0,0,0,1124,201,0,18.0,24.0,0.0,18.0,1,0,15.0,0,0
4182,842,0,341,0,106,126,733,350,0,36.0,30.0,19.0,12.0,2,0,7.0,7861,9299563
4183,1364,602,68,31,161,76,637,316,53,17.0,18.0,41.0,0.0,0,0,17.0,0,0
4184,728,388,0,156,19,70,694,285,95,17.0,0.0,0.0,10.0,2,0,16.0,7561,8438076
4185,604,438,240,0,105,0,610,0,101,23.0,21.0,0.0,6.0,1,0,0.0,10076,12917432
4186,624,0,341,80,66,0,0,149,109,3.0,25.0,27.0,16.0,0,0,15.0,13597,13121105
4187,0,0,126,12,476,0,249,0,0,1.0,27.0,15.0,39.0,2,0,11.0,13948,1757448
4188,945,0,200,309,53,154,606,0,123,21.0,0.0,17.0,26.0,2,0,5.0,12729,14574705
4189,1922,275,175,48,352,55,794,0,153,15.0,9.0,11.0,20.0,2,0,9.0,0,0
4190,1068,1068,81,75,125,0,0,63,38,2.0,19.0,1.0,0.0,2,0,11.0,16535,36658095
4191,0,0,0,28,252,0,179,77,139,0.0,34.0,32.0,0.0,1,0,9.0,0,0
4192,583,950,64,0,0,37,0,0,147,28.0,0.0,24.0,29.0,2,0,5.0,0,0
4193,0,630,91,204,201,87,1580,364,105,0.0,9.0,25.0,20.0,0,0,11.0,8446,6089566
4194,629,0,0,16,158,8,1315,352,33,30.0,10.0,0.0,11.0,3,0,20.0,0,0
4195,0,953,94,108,65,0,0,0,0,5.0,7.0,0.0,20.0,2,0,2.0,0,0
4196,0,704,16,0,295,0,0,0,104,9.0,52.0,0.0,13.0,2,0,9.0,0,0
4197,672,99,188,0,157,26,1249,0,35,8.0,6.0,37.0,14.0,1,0,5.0,7837,7515683
4198,0,216,196,176,0,0,488,414,0,0.0,27.0,12.0,0.0,1,0,11.0,2584,1064608
4199,1094,0,102,90,290,154,1825,340,0,0.0,5.0,8.0,27.0,2,0,11.0,1499,1792804
4200,360,0,0,145,291,23,1168,643,0,4.0,12.0,0.0,0.0,2,0,0.0,0,0
4201,0,958,48,0,285,43,0,221,54,0.0,30.0,24.0,9.0,1,0,12.0,5122,5152732
4202,272,349,0,192,0,75,196,14,100,0.0,24.0,0.0,2.0,2,0,9.0,4171,2590191
4203,0,0,0,111,0,0,593,0,0,11.0,17.0,0.0,46.0,2,0,12.0,0,0
4204,0,0,0,84,180,0,0,50,109,10.0,6.0,14.0,28.0,2,0,27.0,2597,0
4205,1052,1338,138,104,290,17,0,0,75,17.0,0.0,3.0,19.0,1,0,2.0,10755,27188640
4206,2223,531,231,55,0,5,610,208,137,0.0,0.0,16.0,0.0,1,0,14.0,5425,16193625
4207,0,398,196,105,325,0,466,156,8,11.0,29.0,28.0,33.0,2,0,9.0,0,0
4208,0,227,352,0,519,29,297,111,0,8.0,0.0,1.0,7.0,1,0,20.0,6046,3500634
4209,0,639,468,172,380,26,1622,141,78,6.0,20.0,15.0,33.0,2,0,0.0,631,698517
4210,881,79,494,114,0,89,687,57,0,17.0,1.0,0.0,15.0,1,0,16.0,0,0
4211,1526,0,0,0,376,0,964,0,0,13.0,21.0,27.0,5.0,3,0,4.0,4047,6175722
4212,1345,0,0,231,432,83,647,151,0,9.0,24.0,5.0,7.0,1,0,0.0,3437,4622765
4213,680,0,172,82,0,0,797,0,137,0.0,8.0,41.0,16.0,1,0,23.0,0,0
4214,574,438,613,194,448,47,1278,89,177,0.0,10.0,19.0,27.0,1,0,3.0,25,40625
4215,0,0,103,0,0,36,2522,0,88,10.0,13.0,16.0,38.0,3,0,0.0,0,0
4216,203,61,0,33,0,88,57,174,54,7.0,8.0,32.0,20.0,1,0,8.0,0,0
4217,202,720,83,0,562,6,1017,207,63,0.0,0.0,15.0,25.0,2,0,5.0,1414,1421070
4218,566,30,222,57,449,101,0,0,193,20.0,9.0,25.0,8.0,2,0,0.0,11123,9098614
4219,1303,600,464,0,39,0,0,193,0,10.0,21.0,20.0,24.0,1,0,15.0,857,2028519
4220,0,807,127,14,46,0,435,102,29,27.0,40.0,0.0,4.0,2,0,13.0,9862,9211108
4221,0,0,209,274,634,69,0,0,155,30.0,3.0,24.0,3.0,2,0,8.0,3715,776435
4222,538,0,289,0,274,109,0,195,227,18.0,4.0,27.0,2.0,2,0,10.0,0,0
4223,1925,0,0,25,27,35,926,0,0,27.0,24.0,16.0,16.0,2,0,9.0,10554,20316450
4224,826,0,87,174,0,0,0,0,0,32.0,19.0,0.0,36.0,2,0,17.0,9677,8835101
4225,1420,0,271,317,87,0,1227,100,37,28.0,8.0,20.0,0.0,1,0,13.0,14536,24580376
4226,9,0,163,78,0,4,1040,0,56,0.0,1.0,24.0,23.0,0,0,0.0,13989,2406108
4227,72,472,57,38,202,0,954,0,131,10.0,0.0,2.0,21.0,1,0,0.0,2105,1265105
4228,0,347,225,96,249,0,2430,109,0,21.0,23.0,20.0,14.0,0,0,11.0,0,0
4229,1002,391,29,2,204,106,588,0,0,12.0,0.0,31.0,23.0,2,0,7.0,0,0
4230,153,283,0,0,95,135,1369,105,58,0.0,8.0,42.0,8.0,1,0,12.0,0,0
4231,783,0,191,277,50,86,179,579,0,24.0,19.0,9.0,43.0,2,0,2.0,6679,6505346
4232,0,0,0,0,0,60,1010,420,122,0.0,29.0,9.0,13.0,1,0,0.0,9017,0
4233,428,316,79,223,49,80,0,366,26,13.0,14.0,0.0,11.0,0,0,15.0,0,0
4234,909,451,125,0,0,0,1185,129,287,16.0,4.0,6.0,24.0,0,0,3.0,7040,10454400
4235,0,365,0,162,0,159,1584,216,0,11.0,4.0,8.0,4.0,2,0,10.0,0,0
4236,927,355,0,32,184,94,243,0,27,10.0,20.0,26.0,0.0,2,0,14.0,10832,13886624
4237,0,0,0,318,49,0,3124,0,0,15.0,10.0,30.0,0.0,2,0,23.0,12473,0
4238,1797,0,153,128,0,33,1455,0,0,7.0,0.0,7.0,10.0,1,0,9.0,7268,14172600
4239,2296,240,613,10,0,0,1262,337,17,17.0,12.0,0.0,15.0,2,0,0.0,13448,42347752
4240,258,521,256,89,125,33,1513,0,29,21.0,8.0,15.0,27.0,2,0,10.0,0,0
4241,738,0,0,51,184,10,1117,89,222,15.0,9.0,41.0,11.0,1,0,22.0,2546,1878948
4242,881,0,342,98,162,31,1355,277,0,7.0,11.0,29.0,0.0,3,0,4.0,2456,3003688
4243,2316,805,0,94,0,126,0,0,216,10.0,6.0,24.0,5.0,3,0,3.0,0,0
4244,1160,186,173,0,0,0,164,11,20,10.0,12.0,32.0,0.0,0,0,15.0,4211,6396509
4245,0,0,0,0,100,107,295,261,0,18.0,0.0,26.0,16.0,0,0,6.0,5969,0
4246,0,0,0,130,41,2,1219,27,0,2.0,29.0,9.0,10.0,0,0,12.0,8209,0
4247,561,414,0,34,0,89,1024,0,0,17.0,14.0,0.0,17.0,2,0,18.0,0,0
4248,449,0,0,34,0,37,859,137,0,8.0,0.0,22.0,24.0,1,0,4.0,1823,818527
4249,689,7,0,185,106,44,774,0,0,24.0,7.0,7.0,0.0,2,0,11.0,0,0
4250,1618,97,0,49,186,17,0,122,0,4.0,4.0,0.0,0.0,1,0,7.0,10676,18309340
4251,1387,368,279,0,0,4,0,0,23,6.0,0.0,2.0,38.0,0,0,13.0,10152,20649168
4252,714,0,0,310,36,81,0,294,14,0.0,33.0,38.0,18.0,1,0,4.0,15860,11324040
4253,816,0,282,109,90,137,0,252,58,0.0,0.0,11.0,29.0,2,0,6.0,17944,19702512
4254,1157,242,203,10,303,129,1463,169,141,0.0,18.0,2.0,0.0,1,0,0.0,9571,15332742
4255,0,0,0,170,115,0,306,233,72,21.0,13.0,23.0,7.0,1,0,10.0,12225,0
4256,2890,0,93,14,40,155,393,135,0,0.0,31.0,31.0,30.0,2,0,19.0,4310,12856730
4257,205,150,65,104,552,12,839,0,185,35.0,11.0,0.0,18.0,2,0,0.0,0,0
4258,225,0,68,5,137,34,222,642,0,1.0,3.0,9.0,0.0,1,0,19.0,19844,5814292
4259,0,0,41,55,110,0,0,76,0,0.0,33.0,13.0,19.0,1,0,7.0,15889,651449
4260,252,0,0,16,119,0,691,0,279,15.0,0.0,20.0,7.0,1,0,0.0,15887,4003524
4261,489,0,261,116,171,0,0,212,77,25.0,13.0,0.0,19.0,1,0,1.0,7775,5831250
4262,2296,249,0,0,166,36,937,0,0,24.0,18.0,9.0,20.0,3,0,7.0,11076,28188420
4263,0,1070,121,63,0,0,406,38,0,13.0,16.0,1.0,21.0,3,0,15.0,3632,4325712
4264,2160,0,0,0,277,0,1542,264,107,0.0,19.0,0.0,24.0,1,0,2.0,10412,22489920
4265,0,524,584,20,342,96,0,0,0,17.0,23.0,0.0,0.0,1,0,0.0,9759,10812972
4266,2325,40,0,211,266,117,2203,9,85,12.0,10.0,28.0,44.0,2,0,0.0,0,0
4267,964,614,0,76,119,76,507,0,121,18.0,14.0,11.0,26.0,1,0,20.0,2515,3968670
4268,2005,0,0,195,47,0,0,139,0,4.0,36.0,23.0,32.0,1,0,7.0,0,0
4269,0,241,13,0,217,42,75,0,17,0.0,13.0,38.0,2.0,1,0,20.0,13277,3372358
4270,688,0,0,170,40,0,75,34,108,22.0,18.0,24.0,0.0,1,0,17.0,8868,6101184
4271,286,1312,46,213,0,0,0,141,161,22.0,11.0,23.0,11.0,2,0,8.0,6723,11052612
4272,685,0,402,0,351,22,0,0,323,14.0,1.0,14.0,19.0,1,0,11.0,3080,3347960
4273,1828,0,189,155,0,110,0,176,33,0.0,8.0,0.0,26.0,2,0,0.0,2411,4862987
4274,0,0,0,0,120,110,1404,88,15,4.0,5.0,12.0,21.0,2,0,0.0,14345,0
4275,797,89,171,157,0,11,353,0,160,13.0,0.0,24.0,13.0,2,0,4.0,0,0
4276,0,1306,21,228,0,67,0,0,15,23.0,22.0,29.0,18.0,1,0,14.0,0,0
4277,252,0,0,143,0,11,0,347,0,6.0,0.0,0.0,10.0,0,0,0.0,1319,332388
4278,0,0,0,0,0,209,0,0,168,0.0,0.0,7.0,13.0,1,0,0.0,2383,0
4279,1476,688,11,0,429,0,0,180,216,18.0,0.0,15.0,49.0,2,0,11.0,8688,18896400
4280,1314,438,0,72,0,73,0,123,0,6.0,38.0,13.0,0.0,1,0,0.0,5027,8807304
4281,1107,0,148,41,0,66,0,0,136,16.0,0.0,2.0,10.0,1,0,8.0,10938,13727190
4282,1203,0,233,0,251,83,637,179,0,10.0,24.0,25.0,28.0,1,0,13.0,0,0
4283,629,0,73,93,0,0,1,0,107,17.0,0.0,0.0,0.0,2,0,9.0,6650,4668300
4284,770,457,265,219,5,8,2011,397,93,4.0,21.0,16.0,25.0,1,0,20.0,0,0
4285,39,342,0,7,224,145,1625,246,0,21.0,9.0,0.0,27.0,1,0,4.0,3321,1265301
4286,1045,472,250,114,0,44,0,253,0,13.0,20.0,7.0,43.0,1,0,3.0,4709,8320803
4287,1776,1091,477,0,207,0,1283,0,136,11.0,21.0,26.0,15.0,2,0,15.0,3744,12519936
4288,0,1014,0,28,309,54,0,0,0,13.0,10.0,31.0,2.0,2,0,19.0,0,0
4289,287,664,0,0,0,32,995,0,88,0.0,2.0,11.0,0.0,1,0,25.0,12745,12120495
4290,0,0,0,0,106,75,183,0,0,29.0,18.0,12.0,43.0,1,0,15.0,9200,0
4291,993,508,136,32,0,3,0,295,0,17.0,0.0,0.0,1.0,3,0,15.0,0,0
4292,1316,0,261,0,323,114,0,177,0,7.0,13.0,36.0,11.0,2,0,11.0,0,0
4293,0,337,208,20,55,84,238,0,0,0.0,22.0,20.0,11.0,1,0,12.0,2603,1418635
4294,1362,0,169,40,0,68,418,334,233,13.0,25.0,0.0,34.0,3,0,3.0,1590,2434290
4295,0,746,463,15,0,0,0,0,41,27.0,14.0,16.0,8.0,1,0,15.0,4000,4836000
4296,931,0,146,76,233,116,246,344,2,11.0,10.0,45.0,2.0,2,0,0.0,4918,5296686
4297,1741,27,254,105,0,0,268,0,0,17.0,2.0,5.0,10.0,1,0,7.0,7154,14465388
4298,0,358,144,238,0,94,683,0,74,11.0,5.0,0.0,8.0,1,0,0.0,2389,1199278
4299,0,0,0,8,124,0,1188,113,0,0.0,0.0,12.0,42.0,2,0,7.0,14933,0
4300,917,0,0,97,0,104,0,329,106,0.0,17.0,5.0,18.0,3,0,18.0,0,0
4301,1844,806,226,84,99,0,3,196,0,36.0,18.0,20.0,32.0,0,0,5.0,12003,34520628
4302,1814,0,66,24,350,0,782,0,49,22.0,26.0,16.0,21.0,1,0,12.0,6538,12291440
4303,134,130,107,0,0,23,468,453,32,0.0,0.0,38.0,11.0,1,0,4.0,14557,5400647
4304,0,174,0,0,140,0,1144,0,0,0.0,0.0,17.0,3.0,1,0,0.0,5373,934902
4305,0,132,470,1,184,0,136,0,179,13.0,2.0,4.0,4.0,1,0,21.0,11393,6858586
4306,0,0,118,231,0,0,358,185,32,19.0,0.0,15.0,0.0,2,0,13.0,4899,578082
4307,1220,178,64,198,0,69,0,67,67,0.0,11.0,25.0,0.0,2,0,7.0,3625,5299750
4308,587,169,11,32,104,136,660,298,101,13.0,0.0,28.0,13.0,1,0,19.0,8015,6147505
4309,1094,544,20,69,0,106,0,369,0,19.0,3.0,7.0,21.0,2,0,9.0,0,0
4310,1852,49,337,87,119,13,0,482,0,9.0,6.0,24.0,23.0,2,0,2.0,0,0
4311,0,0,238,33,30,81,0,178,73,29.0,0.0,3.0,33.0,2,0,21.0,0,0
4312,0,0,222,0,133,192,0,500,0,13.0,27.0,18.0,0.0,0,0,7.0,9598,2130756
4313,0,0,58,185,33,109,1400,0,130,6.0,9.0,34.0,28.0,1,0,12.0,0,0
4314,1367,152,0,74,17,0,462,221,0,21.0,0.0,3.0,0.0,2,0,14.0,8243,12521117
4315,0,0,133,234,221,21,0,0,105,33.0,0.0,10.0,33.0,2,0,11.0,0,0
4316,1159,307,0,13,0,11,193,329,0,0.0,0.0,0.0,11.0,1,0,11.0,8158,11959628
4317,1560,340,112,0,0,0,0,0,0,22.0,9.0,12.0,7.0,2,0,3.0,11526,23190312
4318,0,0,0,192,0,0,1445,0,0,31.0,26.0,38.0,6.0,0,0,3.0,5427,0
4319,564,152,0,0,39,71,850,0,283,19.0,0.0,0.0,5.0,0,0,13.0,2989,2140124
4320,0,0,121,0,114,15,0,0,0,20.0,14.0,14.0,18.0,1,0,4.0,1265,153065
4321,1478,109,32,0,0,0,455,132,0,7.0,29.0,9.0,10.0,1,0,16.0,7180,11624420
4322,0,147,8,4,320,0,510,381,298,0.0,29.0,0.0,7.0,1,0,14.0,1230,190650
4323,0,534,491,0,0,130,0,0,0,11.0,6.0,0.0,11.0,0,0,9.0,14830,15200750
4324,0,0,370,50,50,0,429,283,28,0.0,13.0,42.0,0.0,2,0,11.0,0,0
4325,69,0,0,0,0,0,0,0,0,18.0,11.0,27.0,27.0,1,0,13.0,12408,856152
4326,2384,947,199,0,0,210,212,0,190,36.0,28.0,6.0,1.0,1,0,16.0,7704,27195120
4327,901,291,364,210,184,0,1339,115,0,14.0,19.0,24.0,1.0,1,0,9.0,6589,10252484
4328,0,319,276,0,153,105,0,0,32,15.0,6.0,0.0,0.0,1,0,14.0,28291,16833145
4329,1384,855,131,118,194,15,0,799,20,17.0,5.0,7.0,36.0,1,0,6.0,0,0
4330,761,350,453,255,0,11,1267,0,0,22.0,5.0,5.0,14.0,1,0,21.0,10279,16076356
4331,288,0,295,80,0,116,0,78,0,4.0,4.0,24.0,4.0,1,0,6.0,12284,7161572
4332,0,0,94,141,604,58,247,0,0,8.0,31.0,19.0,16.0,2,0,6.0,5581,524614
4333,424,79,0,210,0,0,2487,87,0,22.0,23.0,8.0,2.0,0,0,15.0,5859,2947077
4334,527,573,230,0,358,54,364,274,90,19.0,13.0,0.0,2.0,2,0,15.0,8983,11947390
4335,0,0,0,153,285,0,0,0,124,2.0,24.0,29.0,9.0,2,0,18.0,9866,0
4336,0,217,272,0,0,76,3152,105,101,7.0,4.0,13.0,32.0,2,0,6.0,11799,5769711
4337,1645,0,0,0,0,181,0,0,38,10.0,17.0,17.0,18.0,1,0,16.0,5008,8238160
4338,1231,743,0,0,263,49,1548,0,0,13.0,0.0,15.0,6.0,0,0,10.0,4839,9552186
4339,32,301,395,63,29,0,0,0,0,15.0,7.0,38.0,8.0,0,0,16.0,4646,3382288
4340,0,241,276,229,104,38,1267,0,79,10.0,0.0,19.0,0.0,3,0,12.0,7078,3659326
4341,165,166,0,203,38,0,381,0,119,33.0,12.0,0.0,1.0,1,0,10.0,12959,4289429
4342,2144,369,0,149,64,156,0,36,175,22.0,24.0,0.0,17.0,2,0,0.0,5855,14713615
4343,1133,1023,550,82,19,0,1146,0,50,0.0,29.0,0.0,0.0,2,0,10.0,12093,32723658
4344,855,187,0,0,203,72,292,0,0,0.0,2.0,0.0,14.0,2,0,5.0,0,0
4345,0,98,672,22,153,216,667,110,32,25.0,11.0,23.0,18.0,2,0,19.0,0,0
4346,1167,0,136,16,135,0,1125,644,0,6.0,14.0,18.0,28.0,0,0,5.0,0,0
4347,0,665,22,40,235,115,554,0,0,12.0,10.0,13.0,4.0,0,0,5.0,1078,740586
4348,0,468,437,52,207,9,0,283,100,0.0,27.0,17.0,9.0,1,0,12.0,8179,7401995
4349,758,0,187,96,228,0,0,0,0,6.0,30.0,8.0,26.0,1,0,10.0,14402,13609890
4350,0,321,0,24,53,16,0,0,156,16.0,25.0,11.0,22.0,1,0,4.0,4006,1285926
4351,1005,680,69,0,0,0,76,0,0,8.0,24.0,23.0,21.0,0,0,13.0,8640,15154560
4352,1302,418,0,95,342,0,773,44,120,2.0,26.0,0.0,23.0,3,0,10.0,1537,2643640
4353,2030,236,0,0,177,50,0,0,0,20.0,19.0,6.0,5.0,0,0,4.0,7072,16025152
4354,0,0,0,183,0,0,1668,52,240,0.0,17.0,19.0,32.0,1,0,0.0,8416,0
4355,2658,0,347,56,38,149,0,0,150,14.0,0.0,26.0,5.0,2,0,12.0,14128,42454640
4356,553,766,0,0,0,80,1167,0,0,13.0,28.0,7.0,19.0,1,0,15.0,6191,8165929
4357,0,260,267,55,296,0,262,0,16,5.0,21.0,17.0,4.0,2,0,0.0,10592,5581984
4358,323,112,266,143,450,266,218,270,140,12.0,10.0,16.0,10.0,2,0,15.0,2210,1549210
4359,290,379,0,85,174,0,1998,157,173,1.0,2.0,0.0,20.0,1,0,14.0,0,0
4360,584,0,342,0,25,69,414,360,0,13.0,41.0,7.0,29.0,3,0,15.0,12206,11302756
4361,0,235,10,100,244,166,1687,0,0,10.0,17.0,18.0,22.0,1,0,16.0,2175,532875
4362,871,325,178,77,299,35,0,0,0,7.0,5.0,3.0,17.0,2,0,11.0,0,0
4363,1412,489,271,158,215,0,345,446,141,10.0,21.0,4.0,26.0,1,0,9.0,7151,15531972
4364,253,0,323,0,0,5,0,0,178,15.0,4.0,14.0,19.0,3,0,1.0,12823,7386048
4365,497,177,446,300,82,167,447,217,40,0.0,2.0,32.0,24.0,2,0,1.0,0,0
4366,795,149,30,0,158,43,0,162,0,6.0,7.0,22.0,2.0,1,0,8.0,0,0
4367,0,0,414,203,80,39,0,79,0,10.0,29.0,8.0,0.0,2,0,12.0,8073,3342222
4368,0,211,218,172,0,93,765,0,49,0.0,13.0,18.0,0.0,0,0,17.0,0,0
4369,1877,0,337,102,103,77,0,86,15,0.0,24.0,17.0,3.0,3,0,20.0,0,0
4370,818,243,0,181,178,40,1211,431,0,13.0,4.0,40.0,14.0,1,0,17.0,228,241908
4371,0,0,19,34,118,0,728,400,0,40.0,22.0,14.0,34.0,1,0,17.0,6104,115976
4372,2425,553,0,99,9,0,1879,227,55,16.0,29.0,17.0,21.0,0,0,12.0,0,0
4373,111,198,337,0,277,124,0,29,0,23.0,15.0,9.0,0.0,1,0,14.0,4951,3198346
4374,371,144,24,0,224,225,1064,157,0,14.0,0.0,26.0,23.0,0,0,14.0,0,0
4375,1598,0,193,17,266,0,1089,459,0,24.0,8.0,28.0,0.0,2,0,18.0,17451,31254741
4376,657,0,0,0,0,0,1669,296,140,14.0,10.0,26.0,39.0,2,0,0.0,0,0
4377,0,0,286,0,0,83,384,112,114,3.0,4.0,24.0,0.0,1,0,4.0,729,208494
4378,1438,44,231,393,0,3,1749,126,0,17.0,0.0,40.0,22.0,2,0,14.0,2730,4676490
4379,98,188,13,135,42,0,0,104,108,0.0,27.0,18.0,3.0,2,0,0.0,0,0
4380,0,64,83,178,361,46,0,178,117,9.0,3.0,17.0,18.0,1,0,4.0,0,0
4381,1147,571,397,48,244,175,643,0,0,13.0,2.0,0.0,24.0,1,0,3.0,12129,25652835
4382,0,809,122,78,498,161,0,219,236,16.0,0.0,5.0,31.0,1,0,7.0,3476,3236156
4383,1436,805,90,152,99,76,0,435,0,22.0,3.0,16.0,41.0,2,0,7.0,11136,25958016
4384,825,1288,0,0,0,0,190,0,0,6.0,0.0,10.0,0.0,2,0,12.0,2350,4965550
4385,846,54,0,154,0,0,728,44,34,11.0,2.0,3.0,7.0,3,0,1.0,7405,6664500
4386,2139,0,84,132,123,54,855,0,71,9.0,15.0,12.0,39.0,2,0,0.0,0,0
4387,89,0,151,59,182,131,1015,187,0,18.0,2.0,12.0,17.0,1,0,10.0,8522,2045280
4388,0,567,363,61,209,55,0,0,189,20.0,13.0,17.0,4.0,1,0,7.0,8941,8315130
4389,545,124,60,0,194,23,286,395,179,20.0,26.0,14.0,28.0,2,0,13.0,0,0
4390,1064,702,0,0,72,30,2343,310,0,38.0,25.0,0.0,54.0,2,0,11.0,2342,4135972
4391,958,711,575,199,85,0,843,243,0,13.0,6.0,22.0,0.0,2,0,4.0,1469,3296436
4392,416,613,0,0,0,0,921,431,0,7.0,10.0,19.0,24.0,1,0,15.0,0,0
4393,1753,165,0,127,74,0,558,0,71,11.0,20.0,0.0,36.0,1,0,4.0,4115,7892570
4394,0,0,0,170,281,37,349,125,58,0.0,32.0,15.0,9.0,0,0,8.0,1796,0
4395,0,440,482,119,0,0,862,356,0,40.0,0.0,1.0,30.0,3,0,6.0,0,0
4396,0,768,405,90,0,6,0,90,0,0.0,22.0,6.0,0.0,2,0,12.0,4858,5698434
4397,1873,0,455,14,202,11,922,384,0,0.0,27.0,25.0,39.0,1,0,5.0,0,0
4398,1814,200,201,82,0,100,887,295,288,0.0,0.0,20.0,18.0,2,0,13.0,0,0
4399,0,998,41,74,0,69,0,0,0,43.0,5.0,14.0,2.0,2,0,2.0,20947,21763933
4400,0,0,123,176,328,131,792,316,63,7.0,1.0,20.0,11.0,1,0,10.0,0,0
4401,489,0,369,0,0,92,0,392,7,22.0,0.0,0.0,17.0,1,0,10.0,7828,6716424
