AFP,Input,Output,Enquiry,File,Interface,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,Effort
639,0,517,122,0,0,9.964,9.4658,10.35435220446198,8.555300095426693,6222.116506666456,6367
73,0,0,73,0,0,32.2329,30.621255,29.1967419137944,31.73490966470092,2457.784691025882,2353
1807,795,563,65,384,0,5.4228,5.15166,5.759289907762187,5.124099382597578,9922.205737342694,9799
477,0,147,280,50,0,14.1656,13.45732,12.807405741576206,12.63058981341838,6994.467104729489,6757
1119,493,146,27,197,256,6.1046,5.79937,6.413822641187063,6.094280789264306,6920.608838196794,6831
1094,520,159,165,24,226,8.0612,7.658139999999999,7.912198717810346,7.407643050323956,9290.552985396727,8819
990,0,431,46,399,114,6.0889,5.784455,5.638918922414415,6.302002538950449,6465.053034045463,6028
1159,649,0,356,0,154,9.4814,9.00733,10.256373597586393,9.188681010685794,10968.239641038292,10989
919,199,157,228,335,0,7.9184,7.52248,8.246309630159615,7.941290761656134,7934.95813348925,7277
881,607,164,26,0,84,6.6629,6.329755,6.172138779055439,6.916989104532648,5702.449807504826,5870
137,0,0,21,36,80,15.5693,14.790835,14.731454546236064,14.109606752676926,2209.5361905487207,2133
726,0,311,105,310,0,7.2879,6.923505,7.625606689270235,6.563818946068044,5200.401590123034,5291
377,0,195,113,3,66,12.4828,11.85866,13.318625073967892,12.636637382053248,4543.870408560781,4706
1134,651,382,101,0,0,7.0917,6.737115,7.587640326615409,7.378924053485879,8499.527823258011,8042
386,287,71,28,0,0,8.5777,8.148814999999999,8.800425818576368,8.55362471985708,3243.2889223246584,3311
1119,229,341,108,142,299,7.546,7.1687,7.681497051399639,7.79247243524148,8799.455515020492,8444
932,611,0,321,0,0,9.7918,9.30221,9.248955160021763,8.802745638816795,9491.206573565478,9126
777,0,430,121,226,0,7.9305,7.533975,7.852852068379474,7.516665590239809,6282.275729060193,6162
369,232,0,137,0,0,11.9973,11.397434999999998,10.962293122906248,10.710615941406436,4357.237681966281,4427
458,0,153,72,158,75,8.8996,8.454619999999998,8.163334681327779,8.920746361625442,4322.064442559416,4076
44,0,0,44,0,0,42.6136,40.48291999999999,40.95553069368528,38.70105045589644,1961.6810985762504,1875
553,0,479,0,0,74,8.4213,8.000235,7.661166668691486,7.530274022252239,4496.16291003008,4657
493,396,0,12,85,0,6.5274,6.201029999999999,6.025677445668099,6.717915890563989,3482.247583402091,3218
1083,336,302,172,115,158,7.9972,7.59734,8.42436445147296,8.352152428523526,9425.176236141524,8661
977,479,47,38,296,117,5.609,5.32855,5.146062136699696,5.57746673964957,5582.499002483286,5480
845,343,43,192,187,80,8.2367,7.824865,8.370115336853267,7.11721474877932,6788.536605642976,6960
896,41,291,95,305,164,7.1049,6.749655,7.095747175072006,6.376318378972369,6979.425232568816,6366
631,159,93,161,200,18,8.7496,8.312119999999998,8.516365759553352,8.329966539055008,5306.78750353353,5521
1135,890,182,0,0,63,5.8529,5.560255,5.535642404368343,5.0261660739688825,6612.997902891677,6643
673,255,94,99,214,11,7.2764,6.912579999999999,7.184437393990575,6.519127301425752,5206.299232270386,4897
360,0,80,170,7,103,14.4694,13.74593,13.537977259700318,14.444692611480614,5030.208951989348,5209
1342,124,543,84,364,227,6.4538,6.13111,6.933895872341078,6.456072996995096,8874.947353427327,8661
864,262,1,85,419,97,5.86,5.567,5.428141684513687,5.251712356913731,5102.130243262265,5063
922,30,398,53,333,108,6.4262,6.104889999999999,6.02109825398598,5.889829200891054,5668.48266581267,5925
44,44,0,0,0,0,30.5,28.975,33.5300094030333,26.480861291544684,1409.051701894714,1342
945,596,217,0,0,132,6.4243,6.103084999999999,5.81608516513397,6.51568344250051,5805.631488689948,6071
1012,565,206,0,136,105,5.8113,5.520735,6.184874456696299,5.127939607528179,6409.419639708588,5881
600,128,28,46,317,81,6.2067,5.896364999999999,6.409287824924536,5.7959416886128805,3934.027032955698,3724
627,427,77,0,123,0,5.8884,5.593979999999999,5.636408906977558,5.948757217264167,3713.5919847063583,3692
285,0,100,67,0,118,13.0947,12.439965,12.132080330760235,12.769238858376326,3757.268948013183,3732
337,0,155,74,108,0,10.3828,9.86366,10.509368963441515,10.12568405510352,3527.9738681655467,3499
609,139,121,0,349,0,5.0115,4.760924999999999,4.755696763189124,4.777058983185034,3129.900561165573,3052
727,529,83,0,0,115,6.6327,6.301065,7.204451739432517,5.6744265805122165,4871.098563244223,4822
867,89,653,0,125,0,6.6701,6.336594999999999,6.430193651470582,6.489834776282986,6347.617057273662,5783
1068,807,0,96,0,165,6.9991,6.649145,7.582023411462536,6.3227330968927005,7300.578294089075,7475
1054,655,369,0,30,0,6.0332,5.73154,5.705460248519184,5.954372916958603,6621.9156087806205,6359
1469,997,84,65,315,8,5.2192,4.95824,4.844185068672084,4.544239209513502,8369.907375936249,7667
517,0,399,0,118,0,7.3617,6.993614999999999,7.969377266571761,7.369683644576533,3953.577339896071,3806
543,194,226,7,72,44,7.2726,6.908969999999999,6.862934386173376,6.28472405761355,3886.3732664198496,3949
1449,920,395,0,83,51,5.6156,5.33482,6.042825029621345,5.772161781112925,7794.304594219717,8137
1284,620,325,91,228,20,6.1425,5.835375,5.724195409621605,5.884073075155936,8487.299332197837,7887
1549,1176,103,134,86,50,6.235,5.92325,6.652830815061073,6.3543900368963495,10460.15684928964,9658
796,14,241,90,299,152,7.2337,6.872014999999999,7.836650274779759,6.380413271501099,5678.568376830756,5758
410,0,169,29,152,60,8.1634,7.755229999999999,7.357296439551969,8.437432934358752,3338.295239466837,3347
814,0,156,0,658,0,3.855,3.66225,3.886682839474287,3.3012253666387945,3105.862021754848,3138
477,0,258,159,0,60,12.174,11.5653,12.649386730075555,11.698323059760709,5527.557709313308,5807
408,0,408,0,0,0,9.0172,8.56634,9.149944734519664,8.266304038046833,3658.485821431581,3679
338,0,0,102,164,72,10.6775,10.143625,10.576632530752276,10.941260752151564,3809.760495685031,3609
1277,408,291,27,453,98,5.1731,4.914445,5.187608583522644,4.828322596376448,6674.510235664455,6606
1296,1085,23,155,0,33,6.8302,6.488689999999999,6.550521059232635,6.071961127268287,8621.026109996934,8852
413,0,121,0,216,76,6.7482,6.41079,6.766368538340276,6.856592119304338,2938.6073035399017,2787
1809,1151,361,13,275,9,5.0569,4.804054999999999,5.16974964646853,4.767948792471284,9250.159203731662,9148
1490,0,693,178,516,103,6.6658,6.33251,7.204174673169683,6.28711072074799,10762.80370601318,9932
844,0,695,0,0,149,7.75,7.3625,7.692251724976832,6.833235411737817,6699.080062307302,6541
864,80,540,224,0,20,10.0567,9.553864999999998,9.7548981770604,9.0915248460928,9166.222156139982,8689
265,26,0,205,0,34,18.4604,17.53738,18.785192277438377,17.69596973090075,5113.613973155435,4892
946,124,671,73,0,78,8.0603,7.657284999999999,7.936550424336269,7.378539794301968,8248.768640603344,7625
380,0,380,0,0,0,9.2237,8.762514999999999,8.316610755463056,9.636236655061932,3658.757950502341,3505
175,0,99,8,10,58,13.3257,12.659415,13.422813121352725,12.714647507195991,2459.483157267094,2332
279,17,191,37,19,15,11.3154,10.74963,10.250587000806853,11.161838972837105,3153.0656453246643,3157
430,21,167,0,134,108,7.6047,7.224464999999999,6.984699986219325,7.519034726778094,3529.3431691577757,3270
301,178,0,101,0,22,12.4784,11.85448,12.34932893554714,11.632118103835293,3769.199839903933,3756
565,0,84,180,206,95,9.9982,9.49829,10.824689937020938,10.14567462145152,5879.401963218151,5649
958,0,462,90,406,0,6.3977,6.077815,6.821435524863041,6.405383818353513,6333.415118260323,6129
787,298,431,57,0,1,7.7217,7.335615,7.035598328547803,7.483970880244125,5978.484323540935,6077
1101,621,83,0,359,38,4.7448,4.50756,4.688003633240362,4.662368992130989,5320.572180534729,5224
778,0,459,0,214,105,6.5437,6.216515,6.60274695809137,6.090020643607215,5542.3949928363445,5091
1434,1253,0,82,0,99,6.0823,5.778185,6.409730826312182,5.694695915763331,8450.090112834947,8722
243,0,172,7,0,64,11.5062,10.93089,10.7813935277033,11.741674439631412,2855.6552820744005,2796
1425,293,399,68,649,16,5.0211,4.770045,5.447554728874488,4.631258775796467,7155.630973980259,7155
778,498,71,73,134,2,6.6877,6.353315,6.955464017688747,6.8495536675280695,5100.737813252412,5203
157,0,34,0,102,21,10.6433,10.111135,10.345179315968284,10.0910077015691,1804.711246331682,1671
587,54,0,22,511,0,4.3322,4.11559,4.64301350982781,4.369079689561957,2433.4747490640434,2543
894,630,186,18,12,48,6.4128,6.09216,6.268436115631702,5.636718041499343,5907.856831578817,5733
1360,874,268,63,155,0,5.8294,5.537929999999999,6.384994988174209,5.60599280891881,7599.809525118793,7928
744,485,0,92,113,54,7.2097,6.849214999999999,7.723085434772844,7.189462521439004,5703.235654097167,5364
824,0,207,0,476,141,5.0922,4.83759,4.588860062127655,4.525829127466355,4507.966554301854,4196
417,0,0,23,164,230,8.2854,7.871129999999999,7.975182192748689,8.652393790199113,3289.9738706870257,3455
1822,1235,470,0,102,15,5.3529,5.085255,5.151387004938252,5.459484486936007,9405.47001403274,9753
2021,1504,217,300,0,0,6.95,6.6025,6.281871096720599,5.999864572815436,13580.8359450059,14046
705,154,38,224,18,271,10.9972,10.44734,11.259630566716275,10.81640892483906,7660.702638308855,7753
732,339,164,83,0,146,8.3115,7.895925,8.70793631546671,7.645211243521472,6138.888529878733,6084
614,189,315,0,0,110,7.7068,7.32146,7.914478309856397,6.763341142708152,4829.071469293732,4732
986,843,5,0,64,74,5.5974,5.3175300000000005,5.782002885218843,5.382497850328099,5799.489872231628,5519
534,319,0,12,0,203,7.9082,7.51279,8.355695940465223,7.187026492330521,4258.730538474326,4223
468,216,0,252,0,0,13.3632,12.69504,14.078250056086436,12.526675595820404,6654.404719268067,6254
455,0,448,0,7,0,8.6549,8.222154999999999,8.162926917793188,8.52121171596092,3993.295302799673,3938
1138,567,242,118,174,37,6.6995,6.364525,6.812181550568502,6.785381091423595,8174.670886679925,7624
1165,928,0,110,0,127,6.8335,6.491825,7.340549667017948,6.40032417659296,8544.831783721378,7961
146,0,38,108,0,0,21.6849,20.600655,22.775715255999994,20.17559474152697,3218.5303020367974,3166
843,0,251,86,414,92,6.4472,6.124839999999999,6.435820663031569,6.53566606927928,5665.072218590263,5435
709,346,164,142,27,30,8.8674,8.42403,9.271958055983792,9.103734620588543,5992.178261953428,6287
866,494,312,0,0,60,6.5693,6.240835,6.938845342015364,5.684004488973868,5765.286649117798,5689
225,39,0,129,57,0,15.72,14.934,17.06057451620651,14.516285441391442,3468.5038584850527,3537
598,147,0,302,44,105,12.7207,12.084665,12.572667805047343,11.890320512240256,7546.830002628889,7607
955,183,252,137,383,0,6.6691,6.335645,6.271710184635204,5.888491306964339,6120.617891735686,6369
853,345,403,105,0,0,8.0821,7.677995,8.000952125441472,7.859767150371127,7346.240513948417,6894
1575,665,468,33,268,141,5.6863,5.401985,5.396072556757082,5.163070028853022,9510.450799193442,8956
629,0,162,22,323,122,6.2083,5.8978850000000005,5.697455448583577,6.275805820500582,4188.876312443541,3905
1328,1097,226,0,0,5,5.5745,5.295774999999999,5.89068653195166,5.1513691597172375,7873.128239443204,7403
1129,51,294,13,717,54,4.3543,4.136585,4.2262283535612095,4.2715747263845225,5168.789663870043,4916
306,0,301,0,0,5,9.9739,9.475205,9.129007810924264,9.513326773526869,2905.285866843083,3052
594,194,195,150,0,55,10.2424,9.73028,9.7055123566402,9.287512574784916,6582.728990745374,6084
341,0,49,161,68,63,13.7009,13.015855,14.2359670487607,12.368023671263648,4826.148210424358,4672
189,189,0,0,0,0,10.4709,9.947355,9.849284194266977,9.629118719615976,2122.7294515597164,1979
358,190,25,70,0,73,10.6816,10.147519999999998,9.663824599444627,9.753769421849958,4056.1314874133727,3824
728,111,71,5,469,72,4.6854,4.451129999999999,4.354601811142451,4.458933311064075,3287.3217731936,3411
1074,482,388,107,0,97,7.5801,7.201095,7.248221538150404,6.633480160561678,8896.411966627538,8141
747,121,161,61,376,28,5.9866,5.68727,5.80499603562145,6.05288647126026,4545.210233326772,4472
328,0,5,118,0,205,14.0732,13.36954,14.926957214937474,13.699797411607184,4761.013396117306,4616
973,810,0,120,0,43,7.1912,6.83164,7.587994869172202,6.972551666093418,7459.222080196727,6997
676,189,137,179,0,171,10.3905,9.870975,9.46338077971426,10.12233056340063,6889.839132136406,7024
430,0,0,61,281,88,7.514,7.1383,7.404432970729399,7.22923703844342,3163.7017449066752,3231
661,0,394,0,156,111,7.0212,6.67014,7.033585802629479,6.652491024352923,4614.53152874784,4641
281,0,188,61,0,32,12.6477,12.015315,12.268578846126577,12.06877801485562,3624.53759740626,3554
392,297,0,35,60,0,7.9694,7.57093,7.96503292500161,7.915738720864058,3102.5230889216764,3124
1021,946,0,0,75,0,5.3075,5.042125,5.135636228185449,5.239375280389353,5328.926098724622,5419
657,156,130,120,143,108,8.5632,8.13504,9.032584694845012,8.484148788827124,5863.665456155046,5626
553,235,39,33,245,1,6.0669,5.763555,6.424517842529379,5.211578426634219,3419.6265921040604,3355
807,606,0,163,38,0,8.1252,7.718939999999999,8.24304130843708,7.188790174884666,6906.905111690036,6557
336,0,0,0,336,0,4.9732,4.72454,5.127523319114097,4.427559161806436,1748.7166111698173,1671
846,747,0,99,0,0,7.1655,6.807225,7.554066932788003,6.599239293995965,5890.300470504786,6062
822,0,164,373,106,179,11.9027,11.307565,11.147121382145896,11.01188911336518,10423.210302092764,9784
1191,468,351,240,0,132,8.6465,8.214175,9.2574185947721,8.01725370456787,10116.64692041278,10298
84,0,2,2,0,80,21.1429,20.085755,22.55680495190702,19.901177535260107,1951.8172552372923,1776
381,87,215,79,0,0,10.937,10.390149999999998,10.901682762690651,11.146851523343264,4351.025008405356,4167
144,0,44,100,0,0,21.3264,20.26008,22.742039609776928,20.898321511690867,2992.199926656588,3071
775,420,258,0,7,90,6.7845,6.4452750000000005,6.81300837278598,6.630381653765269,5562.526691029602,5258
1166,1063,0,80,0,23,6.2633,5.950135,6.464405455626059,5.492272899419308,7271.970719496049,7303
525,0,313,111,101,0,9.6724,9.18878,9.758960126187413,9.308503364075936,5055.128249385588,5078
743,196,307,131,105,4,8.4334,8.01173,7.954290907965191,8.035549642225893,6253.530502148652,6266
1217,957,0,90,128,42,6.0304,5.72888,5.795651654362273,5.293350287940093,7738.045677225712,7339
410,279,20,0,111,0,6.5146,6.18887,6.659809200078064,6.509020484056865,2627.983421793459,2671
181,0,0,181,0,0,22.8453,21.703035,22.32273783616243,21.749620217127102,4309.563350845486,4135
369,0,69,28,272,0,6.6694,6.33593,6.7035264812079545,6.782844972676532,2645.114533475032,2461
1120,507,363,17,131,102,6.117,5.81115,6.067280152890888,6.136979298965933,6637.428777719669,6851
2093,1211,541,0,341,0,4.9451,4.697845,4.877699609575008,4.947562798245345,10633.82552037723,10350
1007,538,253,85,114,17,6.7349,6.398154999999999,6.77180443406909,5.848702206446244,7044.818485007928,6782
163,0,121,38,0,4,15.6748,14.89106,16.0220913262366,16.159500567768042,2690.335568036102,2555
290,0,143,98,28,21,13.269,12.60555,13.724144763313184,12.538607477798,4165.076178064865,3848
676,453,76,0,76,71,6.2766,5.96277,6.239929725142432,6.060124845383879,4597.617416199637,4243
433,0,150,0,263,20,6.0808,5.77676,6.603597964314103,5.717808291233498,2517.841514667224,2633
1173,649,238,77,180,29,6.1679,5.859505,6.3409319451306905,6.207388630809682,7919.693309523049,7235
1550,930,0,306,261,53,7.1419,6.784805,7.681655227935438,6.361501178117393,11888.169481570703,11070
176,7,0,94,21,54,17.9261,17.029795,17.531419283637394,15.699957463995664,3296.348334428159,3155
594,0,458,0,0,136,8.3788,7.95986,8.551317825267239,7.811164276018154,4767.058839835974,4977
907,0,430,313,137,27,10.3495,9.832025,10.968266068415776,10.070768412091994,9746.243709349392,9387
620,127,329,164,0,0,10.4065,9.886175,10.120779955544998,9.226535152116853,6721.367760295721,6452
926,233,332,94,199,68,7.1102,6.754689999999999,6.422211920634672,6.281055914893233,7130.229541602318,6584
814,209,446,159,0,0,9.1585,8.700574999999999,8.992450927978032,8.670433941012064,7195.025694051809,7455
280,0,133,0,2,145,10.825,10.28375,10.679242034825682,9.627611604864256,3156.6114398289023,3031
748,0,169,20,559,0,4.5388,4.31186,4.350361389139285,4.523129455881826,3581.1919127531937,3395
309,11,69,101,53,75,12.6828,12.04866,12.107230222684574,11.021656813470322,3859.986964180522,3919
386,0,329,10,0,47,9.5751,9.096345,10.514167380525334,9.36272197305068,3869.40908931656,3696
1135,490,562,0,0,83,6.5093,6.183834999999999,6.060580774140817,6.797567280573063,7791.39523595252,7388
490,53,158,0,279,0,5.7041,5.418895,5.804870888886707,5.832711937002453,2978.85470462683,2795
237,42,76,119,0,0,15.8987,15.103765,15.804681863407152,13.801110728094034,3777.0876862445234,3768
598,97,417,19,65,0,7.6505,7.267975,6.891939448890119,7.467073765810096,4616.108080255324,4575
455,0,154,111,42,148,11.156,10.5982,11.02627546369206,10.770399366000667,5493.4046937051935,5076
272,51,0,205,16,0,17.5699,16.691405,18.53940872949448,17.197124340165203,4723.826293717523,4779
1635,1180,404,0,0,51,5.63,5.3485,5.112925130295211,4.855565499326696,9249.420231110653,9205
1045,555,327,49,61,53,6.6038,6.27361,6.410911166525887,5.839980665835094,7453.067328430182,6901
340,275,0,65,0,0,10.0853,9.581035,10.54709776844284,8.836836198520635,3434.893315047267,3429
930,411,97,78,344,0,5.7806,5.491569999999999,6.350861395876564,5.457650746610796,5477.231224340975,5376
1155,656,141,0,358,0,4.7264,4.49008,5.152626196008661,4.421095665506871,5966.240198533742,5459
1601,640,490,156,222,93,6.6152,6.284439999999999,7.15003426815808,6.3861141230929,11001.3714836299,10591
1193,369,506,101,190,27,6.7594,6.42143,6.604951228205475,6.262244930692575,8208.495569692932,8064
319,3,229,8,0,79,10.3072,9.79184,10.928082352222594,10.63184313277355,3595.643018037511,3288
837,498,65,0,274,0,4.9749,4.726154999999999,5.279759133449073,5.120305867527545,4549.638807558486,4164
588,381,111,9,58,29,6.733,6.396349999999999,7.230982627276738,6.879310876086159,3798.6979666443776,3959
436,0,0,102,314,20,7.945,7.54775,7.972093541774579,6.999321217303143,3775.208199596378,3464
1190,598,362,42,188,0,5.8857,5.591415,6.380679270191113,5.367692702353024,6816.9853088000455,7004
1823,1223,184,195,221,0,6.1541,5.846394999999999,6.10042227130107,5.9257057551199726,12031.220463956291,11219
248,57,173,18,0,0,11.1653,10.607035,10.284912190193928,11.100249450694644,2631.4695537985303,2769
1122,557,309,150,106,0,7.2629,6.899755,7.075198666622433,7.224701995579222,7846.330922799058,8149
1180,985,29,0,146,20,5.1068,4.851459999999999,5.356029034456373,4.518965653371976,6431.92167041734,6026
1341,742,217,382,0,0,8.9881,8.538694999999999,9.575516603203024,8.166258309151246,12718.441150283768,12053
397,150,0,212,35,0,13.4987,12.823764999999998,12.685329353168504,13.024809291910252,5222.386065990787,5359
1114,183,0,127,754,50,5.0099,4.759405,4.606737645069488,4.466271250312846,5762.545958991922,5581
668,0,369,164,102,33,9.7904,9.30088,9.06303154155786,9.790927824690955,6777.711453274012,6540
239,0,0,134,0,105,17.2469,16.384555,16.903185242700925,17.89697293460502,4062.444385165036,4122
196,0,0,157,39,0,19.3827,18.413565,18.914486360757763,17.148245258842678,3612.025214545749,3799
729,0,15,128,580,6,5.8957,5.600915,6.140243170378115,5.242820883154049,4351.254206690895,4298
497,444,0,1,0,52,7.0282,6.67679,6.469803544900588,6.336934184476282,3359.5065376629186,3493
457,149,0,0,308,0,4.9934,4.74373,4.730793240089374,5.0280056299983,2256.885588321998,2282
1357,484,321,76,345,131,5.8998,5.60481,5.51321159550669,5.87154004742992,7817.2691770962865,8006
331,247,0,17,0,67,9.0665,8.613175,8.651446967674193,7.785222343022781,2891.0706635351557,3001
293,152,0,139,0,2,14.0751,13.371345,13.786957812073757,13.307087218218888,4346.450956483872,4124
751,668,83,0,0,0,6.1212,5.81514,5.541147240824264,5.290465374825434,5051.044955787575,4597
223,17,55,0,151,0,8.0673,7.663934999999999,8.54931971949889,8.166705699998063,1922.583720909899,1799
626,185,55,214,52,120,10.8387,10.296765,10.635025882344404,10.654853622668492,6961.564899184366,6785
323,0,94,99,39,91,12.6533,12.020635,12.0265279009718,12.611287692699284,4406.516495343487,4087
1657,1089,385,154,3,26,6.6693,6.335834999999999,7.130094934056995,6.7515995727047855,11577.306745949329,11051
1331,1084,30,0,180,37,4.991,4.74145,4.803757202146462,4.301410741080856,7111.268538351702,6643
1412,0,578,64,623,147,5.5411,5.264045,5.444219701855944,5.103523389915037,7828.316225259401,7824
378,274,0,0,104,0,6.6508,6.31826,6.824120565843671,6.340770587867603,2484.414108363565,2514
325,0,192,125,8,0,13.5815,12.902425,14.245431967738808,12.106759972523962,4849.750980679182,4414
1246,765,63,67,325,26,5.3748,5.106059999999999,4.958488406434562,5.407419270645031,7347.783097990568,6697
356,0,34,87,132,103,10.5309,10.004355,10.636122347882653,10.959953725469754,3576.9506107467573,3749
455,0,133,174,0,148,13.0088,12.35836,13.874067671433735,12.26939195055245,5837.993392770853,5919
751,0,433,166,152,0,9.0652,8.61194,9.47924140166008,9.238367507211075,6986.704312410262,6808
813,243,199,70,301,0,6.2386,5.92667,6.568415762615024,5.506374764890745,5017.774591852355,5072
336,7,175,0,45,109,9.3065,8.841175,9.696197556051894,8.290531722687668,3402.293855302482,3127
268,0,133,135,0,0,15.6754,14.89163,14.64729306594255,14.247379200945694,4252.390958759391,4201
996,657,186,106,0,47,7.3062,6.94089,7.043084304683685,6.954997695686542,7480.761770037045,7277
1072,427,299,68,231,47,6.25,5.9375,6.695498399488914,5.827710231824672,7362.476524482829,6700
1235,628,0,228,200,179,7.5126,7.13697,8.048906107155542,7.237130050843836,9355.455749594954,9278
1304,378,527,0,264,135,5.7262,5.43989,5.282535468502124,5.941096108328591,7343.071676463594,7467
688,289,0,33,295,71,5.7209,5.434855,6.019820298030634,5.10779672667866,3967.328852785601,3936
632,444,57,40,0,91,7.5522,7.174589999999999,7.3047968419266205,7.05328533821554,4902.77769953918,4773
699,0,240,118,341,0,7.3147,6.948965,6.936691101007353,7.127934495527726,5407.83878560233,5113
930,59,297,82,304,188,6.9247,6.578465,7.273325536813761,7.086421374117273,6642.932882856943,6440
817,397,0,14,307,99,5.2864,5.02208,5.197462478403823,4.794499487512024,4606.503628274816,4319
1160,526,198,164,272,0,6.7353,6.398534999999999,7.06643542358971,6.6739668429809695,7903.149895028399,7813
615,40,95,28,426,26,5.2455,4.983225,5.448525970683241,5.4302430881747314,3367.5387096227346,3226
443,182,207,54,0,0,9.3047,8.839465,10.148422292570883,8.462182670677576,4370.221003228502,4122
695,0,456,175,0,64,10.5439,10.016705,11.339965527908236,9.155823381583302,7767.279167508966,7328
846,70,291,103,322,60,6.9693,6.620835,6.971527788794776,6.7053406168593,6163.8133053465845,5896
865,737,0,0,128,0,5.2994,5.03443,5.721366712778938,5.356428138028334,5034.109433791799,4584
199,0,55,44,4,96,14.6734,13.93973,14.828679712208643,14.87888206370071,3052.1998360882244,2920
974,488,0,0,361,125,4.8881,4.643694999999999,4.655807479504559,4.530203126522792,5082.194270825669,4761
645,17,81,119,428,0,6.7488,6.41136,6.879099672206469,6.854047469904385,4183.909462771554,4353
680,579,23,65,0,13,7.3529,6.985255,7.153375436696536,6.673883198106615,4764.152556322011,5000
1490,901,372,124,0,93,6.8007,6.460665,6.24769599066872,6.142746646714758,10076.72119228254,10133
1081,729,0,112,198,42,6.2997,5.984715,6.841054481374874,5.910495011111058,6972.547371404953,6810
617,0,447,128,42,0,9.8817,9.387615,10.274460346967194,8.921823709874438,6209.974592013032,6097
515,0,0,117,382,16,7.3553,6.987534999999999,7.033475579802902,7.210048540534064,4070.3209104081952,3788
39,0,0,0,0,39,36.7436,34.90642,38.78794167236736,35.42361221847971,1554.3393022326536,1433
338,0,212,0,126,0,7.8669,7.473555,7.490846452322057,7.823999405902512,2806.3043900696834,2659
759,220,133,84,246,76,6.9289,6.582455,6.798193232019711,5.955387609278348,5025.765626017439,5259
783,643,61,79,0,0,7.2197,6.858714999999999,6.957055052880732,6.886511965624004,5435.064721214834,5653
409,0,239,0,157,13,7.2592,6.89624,7.604478737420411,7.552527303000489,2899.441443234368,2969
79,0,0,17,50,12,20.1899,19.180405,19.07509820442259,21.056551881824,1567.5673706175785,1595
695,623,43,0,29,0,6.0374,5.73553,6.089356566664414,6.165121802881908,4105.20296359395,4196
334,0,37,7,290,0,5.8204,5.52938,5.488190847364272,4.9767480414501,1991.0087685761955,1944
399,0,319,0,0,80,9.2957,8.830915,9.780895273425472,7.9681993887149,4012.0245915704018,3709
733,422,110,134,0,67,8.7053,8.270034999999998,8.756491911464659,8.208029488326527,6222.75143491729,6381
634,531,0,0,0,103,6.6703,6.336785,7.19324580396888,6.086132190150744,4302.269654016842,4229
464,0,0,58,378,28,6.2414,5.929329999999999,5.799487103438962,5.8816554209200005,2933.386958452147,2896
395,0,0,338,57,0,17.2481,16.385695,18.64933206632972,17.905905625815382,7437.065230822013,6813
86,0,0,86,0,0,29.8605,28.367474999999995,29.53855828163148,25.72426133274565,2594.825005028904,2568
984,215,357,0,412,0,5.0264,4.775079999999999,4.602912064775458,4.812016066585298,5177.578094686141,4946
78,0,0,48,30,0,25.4872,24.21284,25.02124635862169,23.53195679892005,1902.7491979553977,1988
1094,603,405,0,22,64,6.2221,5.910995,5.68499155115757,5.644080195549785,7019.878669323184,6807
816,0,634,58,124,0,7.6336,7.25192,7.918075640055881,6.555675793012068,6342.078520200559,6229
208,0,0,97,19,92,16.5721,15.743494999999998,15.67130797815072,15.352883019096367,3630.434451621733,3447
967,0,469,260,238,0,9.0124,8.561779999999999,9.821865479307515,7.826318343807118,9102.205198760374,8715
534,0,48,176,310,0,9.0468,8.59446,9.405895303408766,9.21116841950074,4966.209251800696,4831
483,85,0,224,174,0,11.3602,10.79219,11.542670749976503,10.62958388130546,5310.264843862011,5487
591,0,397,0,108,86,7.4501,7.077595,6.917754699674553,7.664758801646863,4183.927499943542,4403
549,182,113,211,43,0,11.286,10.721699999999998,11.012106100702235,11.725562843432408,6146.450049705625,6196
445,0,329,116,0,0,11.4652,10.891939999999998,11.251661535507925,11.284458973251583,5420.230487837047,5102
535,0,144,0,333,58,5.572,5.2934,5.282474306510178,5.380118033831859,3190.1762901523502,2981
742,629,113,0,0,0,6.2143,5.903585,6.028308445096987,6.09373771015828,4593.296421680647,4611
365,365,0,0,0,0,7.5397,7.162715,7.400122740081314,6.465208275677875,2638.603058426827,2752
595,0,0,103,393,99,7.0218,6.67071,7.360165068529377,6.028873058132792,4303.781017039898,4178
267,0,125,0,142,0,8.0337,7.632014999999999,7.366736645003672,8.352380574898909,2115.5973501428048,2145
835,454,0,63,234,84,6.1737,5.865015,6.382347087369382,6.182204235045803,5143.981214895348,5155
689,0,339,0,350,0,5.508,5.2326,5.671777855337418,5.280577517841056,3894.763546054747,3795
264,86,34,31,0,113,11.6288,11.04736,11.652934149259076,10.268483690077694,3296.594518364616,3070
1184,346,317,73,395,53,5.7736,5.48492,6.144397340040314,5.536891802128987,6593.871508626929,6836
1331,505,303,0,523,0,4.5507,4.323165,4.897393508977,4.51709352275281,5963.497585181909,6057
512,0,0,144,368,0,8.0,7.6,7.5196589595937775,6.931096111870072,4226.2044061093775,4096
1290,790,226,36,238,0,5.4124,5.14178,5.673926127291818,5.569564041960204,6882.440925640315,6982
429,0,24,63,270,72,7.6457,7.263414999999999,7.635588003943247,7.918668342235671,3194.7821750668213,3280
609,0,335,274,0,0,12.7192,12.08324,11.904803256150664,11.720057634311589,8151.783738027821,7746
574,258,0,256,60,0,11.493,10.91835,10.774152828050926,10.08943451341612,6586.288238227724,6597
