ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
5727,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,1,0,4.0,5337,4448
5728,337,128,21,86,77,25,337,0,0,1.8,1.8,1.9,1.9,1,0,8.0,2091,1743
5729,73,15,32,0,28,5,80,0,0,28.1,25.7,33.9,30.9,1,0,8.0,3609,3008
5730,1882,711,589,218,442,0,1960,0,0,3.2,3.1,3.2,3.1,2,0,10.0,12170,10142
5731,323,108,57,53,74,31,323,0,0,3.8,3.8,3.8,3.8,1,0,13.0,2842,2368
5732,155,18,0,69,14,47,148,0,0,33.5,35.1,33.5,35.1,1,0,8.0,8358,6965
5733,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,1,0,5.0,2900,2417
5734,919,458,236,56,58,76,884,0,0,5.2,5.4,6.3,6.6,1,0,6.0,6497,5415
5735,67,32,5,16,7,0,25,35,0,25.4,28.4,30.6,34.2,1,0,7.0,5277,4398
5736,244,91,12,44,60,50,257,0,0,3.7,3.5,4.5,4.2,1,0,3.0,1087,906
5737,45,6,28,0,0,25,59,0,0,6.2,4.8,6.2,4.8,2,0,7.0,889,741
5738,156,0,133,0,10,0,143,0,0,4.5,4.9,5.4,5.9,1,0,4.0,1030,858
5739,126,58,15,6,21,40,22,118,0,4.9,4.4,4.9,4.4,2,0,5.0,451,376
5740,335,83,71,71,111,17,353,0,0,75.8,72.0,75.8,72.0,4,0,12.0,17223,14352
5741,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,1,0,10.0,603,502
5742,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14.0,1,0,8.0,1468,1223
5743,292,93,0,194,20,0,0,307,0,10.3,9.8,12.4,11.7,1,0,13.0,3467,2889
5744,283,20,125,39,91,17,292,0,0,20.0,19.3,20.0,19.3,1,0,13.0,5594,4661
5745,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,1,0,7.0,1339,1116
5746,506,54,161,43,173,80,511,0,0,6.9,6.8,6.9,6.8,1,0,9.0,4409,3674
5747,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3.0,1804,1503
5748,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,1,0,28.0,23362,19468
5749,160,0,21,72,25,40,74,68,16,3.0,3.0,3.6,3.6,1,0,2.0,789,658
5750,60,39,4,0,14,10,39,22,6,7.9,7.0,7.9,7.0,2,0,8.0,1006,838
5751,3963,1184,616,952,1091,42,3885,0,0,4.3,4.4,4.3,4.4,2,0,11.0,29814,24845
5752,173,0,78,10,17,72,177,0,0,50.4,49.2,60.7,59.3,1,0,12.0,10659,8882
5753,71,30,15,12,7,5,0,69,0,56.6,58.2,68.2,70.2,1,0,7.0,10441,8701
5754,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,1,0,4.0,501,418
5755,245,105,28,18,58,0,19,190,0,14.4,16.9,14.4,16.9,1,0,13.0,3380,2816
5756,63,29,0,9,24,0,62,0,0,13.1,13.3,15.8,16.1,1,0,4.0,1425,1188
5757,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,1,0,13.0,8110,6759
5758,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,1,0,8.0,2001,1667
5759,222,41,57,0,99,25,222,0,0,10.7,10.6,10.7,10.6,2,0,4.0,2284,1904
5760,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8.0,4103,3419
5761,71,21,21,4,14,5,25,40,0,14.0,15.3,16.9,18.5,1,0,4.0,2044,1703
5762,2323,804,332,0,947,240,636,1552,135,1.7,1.7,1.7,1.7,2,0,6.0,730,608
5763,170,75,12,23,39,0,108,41,0,9.0,10.3,9.0,10.3,4,0,8.0,3477,2898
5764,106,21,76,6,0,0,7,96,0,23.1,23.7,27.8,28.6,1,0,2.0,3418,2848
5765,264,126,7,50,84,0,267,0,0,2.1,2.0,2.1,2.0,1,0,6.0,598,499
5766,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,1,0,15.0,13356,11130
5767,308,153,83,0,112,10,236,122,0,8.2,7.1,8.2,7.1,2,0,6.0,1090,908
5768,176,13,54,54,40,7,168,0,0,19.0,19.9,19.0,19.9,1,0,26.0,6903,5752
5769,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,2,0,7.0,38,32
5770,1416,402,432,0,252,65,376,775,0,1.2,1.5,1.2,1.5,2,0,12.0,4617,3847
5771,605,155,231,91,105,0,582,0,0,2.8,2.9,3.4,3.5,1,0,8.0,4284,3570
5772,1093,486,277,126,147,5,788,253,0,2.3,2.5,2.3,2.5,2,0,7.0,5792,4826
5773,234,117,19,93,0,5,231,3,0,21.8,21.8,21.8,21.8,1,0,10.0,5989,4991
5774,360,122,98,54,62,0,336,0,0,2.1,2.3,2.1,2.3,1,0,18.0,3242,2702
5775,98,21,46,3,44,0,114,0,0,30.3,26.1,36.6,31.4,1,0,15.0,4098,3415
5776,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,1,0,6.0,6884,5736
5777,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,1,0,7.0,2677,2231
5778,397,83,252,16,58,0,409,0,0,18.8,18.2,22.6,22.0,1,0,7.0,5277,4397
5779,85,12,44,0,24,0,12,68,0,12.2,13.0,14.7,15.7,1,0,4.0,1364,1137
5780,56,0,42,0,0,15,57,0,0,5.2,5.1,5.2,5.1,1,0,3.0,145,121
5781,283,20,125,39,91,17,292,0,0,20.0,19.3,20.0,19.3,1,0,13.0,5594,4661
5782,500,229,31,130,60,0,170,227,53,11.8,13.1,14.2,15.7,1,0,8.0,4272,3560
5783,63,18,10,3,28,0,16,43,0,12.3,13.2,14.9,15.9,1,0,3.0,1102,919
5784,73,9,61,3,0,0,73,0,0,19.2,19.2,19.2,19.2,1,0,8.0,3519,2932
5785,85,12,44,0,24,0,12,68,0,12.2,13.0,14.7,15.7,1,0,4.0,1364,1137
5786,42,12,15,3,7,15,52,0,0,59.4,48.0,59.4,48.0,1,0,6.4,7442,6201
5787,266,101,70,26,56,5,258,0,0,17.7,18.2,21.3,21.9,1,0,8.0,4236,3530
5788,83,63,0,24,0,0,0,87,0,16.1,15.3,19.3,18.5,1,0,4.0,1524,1270
5789,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
5790,666,138,233,124,105,5,605,0,0,1.1,1.2,1.1,1.2,1,0,13.0,5482,4568
5791,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,1,0,7.0,1339,1116
5792,3963,1184,616,952,1091,42,3885,0,0,4.3,4.4,4.3,4.4,2,0,11.0,29814,24845
5793,213,72,43,3,84,30,132,97,3,6.0,5.5,6.0,5.5,2,0,12.0,1616,1347
5794,146,46,0,50,41,0,44,93,0,13.6,14.5,16.4,17.4,1,0,6.0,2331,1942
5795,3460,484,1831,318,208,142,2756,227,0,9.5,11.0,9.5,11.0,4,0,24.0,35167,29306
5796,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3.0,1189,991
5797,297,150,7,132,0,0,13,264,12,5.2,5.4,5.2,5.4,1,0,6.0,1560,1300
5798,363,169,23,115,42,0,82,267,0,9.5,9.8,11.4,11.8,1,0,5.0,2228,1856
5799,236,27,192,12,37,0,268,0,0,29.0,25.5,29.0,25.5,2,0,15.0,6997,5831
5800,520,181,160,9,55,25,430,0,0,6.0,7.3,6.0,7.3,2,0,8.0,4573,3811
5801,51,42,0,14,0,0,20,36,0,7.6,6.9,9.1,8.3,1,0,12.0,843,703
5802,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,2,0,4.0,2641,2201
5803,211,73,32,79,22,5,111,100,0,16.9,16.9,16.9,16.9,1,0,13.0,4540,3783
5804,115,49,39,0,15,0,53,50,0,12.9,14.4,15.5,17.3,1,0,5.0,2118,1765
5805,38,30,0,8,0,0,32,0,6,6.5,6.5,6.5,6.5,1,0,4.0,108,90
5806,166,126,0,38,0,0,0,164,0,17.9,18.1,21.6,21.8,1,0,13.0,3303,2753
5807,229,88,5,0,17,131,241,0,0,11.0,10.5,12.7,12.0,2,0,5.0,3628,3023
5808,260,9,4,3,193,41,51,138,61,16.0,16.6,16.0,16.6,2,0,17.0,3856,3213
5809,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,1,0,6.0,6884,5736
5810,416,179,40,54,109,7,318,65,6,3.8,4.1,4.6,4.9,1,0,6.0,1550,1292
5811,3156,2075,525,97,0,0,28,12,2657,2.9,3.4,3.5,4.1,1,0,6.0,10713,8928
5812,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6.0,2122,1769
5813,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30.0,1,0,5.0,4370,3641
5814,1355,535,428,58,224,10,1255,0,0,5.5,6.0,5.5,6.0,1,0,26.0,10363,8636
5815,1390,379,377,133,182,170,1241,0,0,4.0,4.5,4.0,4.5,3,0,13.0,13143,10952
5816,73,9,61,3,0,0,73,0,0,19.2,19.2,19.2,19.2,1,0,8.0,3519,2932
5817,51,32,0,16,7,0,0,55,0,17.6,16.3,21.2,19.7,1,0,3.0,1326,1105
5818,820,460,98,199,175,0,685,212,35,3.1,2.7,3.1,2.7,4,0,11.0,5697,4747
5819,77,28,0,42,0,0,0,70,0,5.7,6.2,6.8,7.5,1,0,1.0,136,113
5820,162,64,36,9,28,20,157,0,0,10.8,11.2,10.8,11.2,1,0,8.0,2426,2021
5821,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11.0,1,0,4.0,1031,859
5822,141,44,33,44,17,0,5,133,0,8.8,9.0,10.6,10.9,1,0,2.0,718,598
5823,329,324,68,14,0,0,206,73,127,6.6,5.4,6.6,5.4,2,0,8.0,1361,1134
5824,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,2,0,7.0,38,32
5825,177,24,79,6,42,60,211,0,0,16.0,13.4,16.0,13.4,2,0,17.0,4751,3959
5826,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,1,0,3.0,206,172
5827,266,101,70,26,56,5,258,0,0,17.7,18.2,21.3,21.9,1,0,8.0,4236,3530
5828,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,2,0,14.0,7532,6277
5829,1193,196,667,149,115,54,516,485,180,2.5,2.5,3.0,3.1,1,0,12.0,8107,6756
5830,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4.0,3803,3169
5831,285,48,187,15,35,25,310,0,0,4.4,4.0,4.4,4.0,2,0,7.0,2778,2315
5832,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9.0,3719,3099
5833,268,76,96,45,41,10,248,20,0,10.9,10.9,10.9,10.9,2,0,9.0,3947,3289
5834,349,162,24,18,112,30,342,4,0,6.8,6.8,6.8,6.8,2,0,4.0,2065,1721
5835,335,83,71,71,111,17,353,0,0,75.8,72.0,75.8,72.0,4,0,12.0,17223,14352
5836,211,73,32,79,22,5,111,100,0,16.9,16.9,16.9,16.9,1,0,13.0,4540,3783
5837,134,42,11,32,35,14,134,0,0,2.1,2.1,2.6,2.6,1,0,8.0,536,447
5838,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,1,0,5.0,1331,1109
5839,206,0,199,0,0,5,100,104,0,1.0,1.0,1.2,1.2,1,0,5.0,416,346
5840,1810,349,423,377,457,10,1616,0,0,16.2,18.2,16.2,18.2,3,0,35.0,20825,17354
5841,55,12,10,14,15,0,9,42,0,42.7,46.0,51.4,55.5,1,0,1.0,7907,6589
5842,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,1,0,6.0,888,740
5843,199,104,7,77,0,0,0,188,0,4.7,5.0,5.7,6.0,1,0,8.0,947,789
5844,160,0,21,72,25,40,74,68,16,3.0,3.0,3.6,3.6,1,0,2.0,789,658
5845,59,0,55,0,0,0,11,11,33,83.8,89.9,101.0,108.3,1,0,6.0,17505,14587
5846,406,18,374,27,0,0,21,398,0,5.2,5.0,5.2,5.0,2,0,19.0,3834,3195
5847,2323,804,332,0,947,240,636,1552,135,1.7,1.7,1.7,1.7,2,0,6.0,730,608
5848,562,165,125,93,119,0,502,0,0,10.2,11.4,10.2,11.4,3,0,13.0,6961,5801
5849,73,15,32,0,28,5,80,0,0,28.1,25.7,33.9,30.9,1,0,8.0,3609,3008
5850,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6.0,2122,1769
5851,133,39,0,41,24,20,124,0,0,15.9,17.0,18.3,19.6,2,0,6.0,4118,3432
5852,211,73,32,79,22,5,111,100,0,16.9,16.9,16.9,16.9,1,0,13.0,4540,3783
5853,1193,196,667,149,115,54,516,485,180,2.5,2.5,3.0,3.1,1,0,12.0,8107,6756
5854,308,153,83,0,112,10,236,122,0,8.2,7.1,8.2,7.1,2,0,6.0,1090,908
5855,305,73,87,39,63,10,272,0,0,14.8,16.6,14.8,16.6,3,0,7.0,5657,4714
5856,128,45,0,68,0,15,128,0,0,25.8,25.8,56.1,56.1,1,0,10.0,4677,3898
5857,17518,9404,1221,0,2955,0,13580,0,0,3.1,4.0,3.1,4.0,1,0,14.0,70692,58910
5858,206,0,199,0,0,5,100,104,0,1.0,1.0,1.2,1.2,1,0,5.0,416,346
5859,331,84,0,12,0,284,156,96,128,3.7,3.3,3.7,3.3,2,0,5.0,4234,3528
5860,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,1,0,13.0,8110,6759
5861,234,117,19,93,0,5,231,3,0,21.8,21.8,21.8,21.8,1,0,10.0,5989,4991
5862,70,24,0,3,42,5,74,0,0,7.7,7.3,9.4,8.9,2,0,3.0,424,353
5863,466,164,212,12,66,7,461,0,0,3.7,3.7,4.4,4.5,1,0,10.0,3089,2574
5864,115,49,39,0,15,0,53,50,0,12.9,14.4,15.5,17.3,1,0,5.0,2118,1765
5865,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,2,0,14.0,7532,6277
5866,106,65,4,12,14,0,35,53,7,33.0,36.9,39.8,44.4,1,0,13.0,7663,6386
5867,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,1,0,3.0,241,201
5868,76,21,51,3,0,0,63,12,0,7.5,7.6,9.0,9.1,1,0,5.0,722,602
5869,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,1,0,14.0,8801,7334
5870,850,94,348,205,45,74,320,446,0,12.9,14.3,15.5,17.2,1,0,5.0,8803,7336
5871,79,24,0,23,30,0,0,77,0,20.3,20.9,24.5,25.1,1,0,6.0,2890,2409
5872,7633,1240,2455,135,1732,1572,1376,5193,565,3.3,3.5,3.3,3.5,2,0,19.0,33445,27871
5873,505,111,127,18,216,0,472,0,0,9.8,10.5,9.8,10.5,1,0,30.0,5851,4876
5874,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11.0,3101,2584
5875,73,15,32,0,28,5,80,0,0,28.1,25.7,33.9,30.9,1,0,8.0,3609,3008
5876,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,1,0,12.0,2224,1853
5877,450,112,145,59,105,0,356,58,7,13.6,14.6,13.6,14.6,1,0,7.0,4679,3899
5878,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,2,0,12.0,13422,11185
5879,134,42,11,32,35,14,134,0,0,2.1,2.1,2.6,2.6,1,0,8.0,536,447
5880,179,60,44,6,38,40,188,0,0,4.3,4.1,5.2,5.0,1,0,4.0,729,607
5881,2529,554,513,66,703,220,2056,0,0,2.1,2.6,2.1,2.6,2,0,13.0,15760,13133
5882,670,346,97,122,79,0,146,498,0,8.6,8.9,10.4,10.8,1,0,6.0,2453,2044
5883,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,2,0,16.0,1708,1423
5884,544,125,104,107,133,0,107,362,0,4.2,4.9,5.1,5.9,1,0,4.0,1585,1321
5885,722,163,0,202,237,20,622,0,0,5.8,6.7,5.8,6.7,1,0,9.0,5875,4896
5886,416,179,40,54,109,7,318,65,6,3.8,4.1,4.6,4.9,1,0,6.0,1550,1292
5887,191,44,60,15,49,25,159,34,0,12.7,12.6,12.7,12.6,2,0,11.0,3633,3028
5888,349,107,93,97,52,0,286,63,0,10.6,10.6,10.6,10.6,1,0,8.0,3897,3248
5889,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,1,0,17.0,9483,7903
5890,335,83,71,71,111,17,353,0,0,75.8,72.0,75.8,72.0,4,0,12.0,17223,14352
5891,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28.0,1,0,5.0,3816,3180
5892,239,39,70,18,62,55,244,0,0,6.9,6.8,6.9,6.8,2,0,10.0,3213,2678
5893,469,71,170,15,67,96,419,0,0,6.8,7.6,8.2,9.2,1,0,11.0,5277,4397
5894,129,33,0,39,24,25,121,0,0,16.0,17.1,18.4,19.6,2,0,4.0,3871,3226
5895,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13.0,3253,2710
5896,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1,0,1.0,92,77
5897,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,1,0,7.0,1339,1116
5898,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,1,0,3.0,206,172
5899,1402,328,804,187,49,63,1431,0,0,12.6,12.3,12.3,12.0,1,0,23.0,16817,14015
5900,169,32,14,25,28,70,169,0,0,2.8,2.8,3.4,3.4,1,0,6.0,1299,1082
5901,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,1,0,13.0,8110,6759
5902,134,42,11,32,35,14,134,0,0,2.1,2.1,2.6,2.6,1,0,8.0,536,447
5903,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,4,0,2.0,1552,1293
5904,174,105,83,0,0,5,98,35,60,17.7,16.0,17.7,16.0,2,0,17.0,4384,3653
5905,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,2,0,7.0,38,32
5906,234,117,19,93,0,5,231,3,0,21.8,21.8,21.8,21.8,1,0,10.0,5989,4991
5907,449,352,12,12,52,0,0,428,0,35.7,37.5,43.0,45.2,1,0,8.0,5848,4874
5908,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,1,0,6.0,1857,1547
5909,59,36,21,0,0,0,6,51,0,11.3,11.7,13.6,14.1,1,0,8.0,1416,1180
5910,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,1,0,15.0,3013,2511
5911,162,64,36,9,28,20,157,0,0,10.8,11.2,10.8,11.2,1,0,8.0,2426,2021
5912,1634,625,387,223,399,0,1634,0,0,4.3,4.3,4.3,4.3,2,0,12.0,10958,9132
5913,53,24,0,24,0,0,0,48,0,19.0,21.0,22.9,25.3,1,0,3.0,3183,2653
5914,878,113,404,161,133,17,828,0,0,3.8,4.1,4.3,4.5,1,0,5.0,7516,6264
5915,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,1,0,3.0,241,201
5916,9,0,10,0,0,0,5,5,0,26.6,23.9,26.6,23.9,1,0,2.0,2809,2341
5917,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,1,0,14.0,8801,7334
5918,856,349,194,74,84,155,856,0,0,3.0,3.0,3.0,3.0,2,0,12.0,7897,6581
5919,194,70,16,0,45,47,46,132,0,2.6,2.8,3.6,3.9,1,0,12.0,698,582
5920,267,27,133,51,34,89,70,178,86,10.0,8.0,10.0,8.0,2,0,9.0,3350,2792
5921,175,65,31,22,38,0,141,15,0,19.6,22.0,23.6,26.5,1,0,10.0,4962,4135
5922,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8.0,4103,3419
5923,309,126,13,59,153,30,381,0,0,8.4,6.8,8.4,6.8,4,0,7.5,3357,2798
5924,245,42,179,24,42,15,302,0,0,3.6,3.0,3.6,3.0,2,0,7.0,2233,1861
5925,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,2,0,12.0,4163,3469
5926,558,92,116,57,196,0,461,0,0,7.4,8.9,7.4,8.9,1,0,6.0,3849,3207
5927,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,1,0,6.0,5104,4253
5928,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4.0,3803,3169
5929,129,30,59,10,39,0,94,44,0,23.2,21.7,27.9,26.1,1,0,8.0,3314,2762
5930,2143,219,657,3,485,437,1801,0,0,20.2,24.0,24.3,29.0,1,0,7.0,21629,18024
5931,366,160,27,96,72,0,260,84,11,23.1,23.9,27.9,28.7,1,0,10.0,6037,5031
5932,53,24,0,24,0,0,0,48,0,19.0,21.0,22.9,25.3,1,0,3.0,3183,2653
5933,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,1,0,4.0,5337,4448
5934,3963,1184,616,952,1091,42,3885,0,0,4.3,4.4,4.3,4.4,2,0,11.0,29814,24845
5935,286,94,36,44,38,55,267,0,0,6.0,6.5,6.0,6.5,1,0,6.0,2760,2300
5936,1437,920,154,41,203,0,1318,0,0,3.4,3.7,3.4,3.7,4,0,18.0,8755,7296
5937,156,0,133,0,10,0,143,0,0,4.5,4.9,5.4,5.9,1,0,4.0,1030,858
5938,263,65,45,101,42,10,176,87,0,3.5,3.5,3.5,3.5,1,0,3.0,1424,1187
5939,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,1,0,7.0,2677,2231
5940,1351,379,449,271,219,20,1173,29,136,2.4,2.4,2.8,2.9,1,0,8.0,10364,8636
5941,316,14,118,14,155,0,139,151,11,8.2,8.6,8.2,8.6,2,0,8.0,1960,1633
5942,450,112,145,59,105,0,356,58,7,13.6,14.6,13.6,14.6,1,0,7.0,4679,3899
5943,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,1,0,7.0,2677,2231
5944,2190,706,648,236,235,0,1825,0,0,6.6,8.0,7.6,9.1,2,0,19.0,18324,15270
5945,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13.0,3253,2710
5946,1703,186,463,0,516,316,1481,0,0,5.0,5.8,5.0,5.8,3,0,8.0,13443,11203
5947,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11.0,3101,2584
5948,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,1,0,6.0,888,740
5949,397,83,252,16,58,0,409,0,0,18.8,18.2,22.6,22.0,1,0,7.0,5277,4397
5950,498,107,132,7,77,122,445,0,0,16.5,18.5,16.5,18.5,3,0,19.0,9522,7935
5951,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,2,0,4.0,2641,2201
5952,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,1,0,7.0,1379,1149
5953,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1.0,115,96
5954,134,73,0,22,14,0,33,76,0,15.6,19.2,18.8,23.1,1,0,8.0,3903,3252
5955,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,1,0,28.0,23362,19468
5956,1710,932,521,233,214,0,1900,0,0,7.7,6.9,7.7,6.9,2,0,21.0,13852,11543
5957,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,1,0,6.0,874,728
5958,1882,711,589,218,442,0,1960,0,0,3.2,3.1,3.2,3.1,2,0,10.0,12170,10142
5959,195,57,32,12,140,0,241,0,0,9.2,7.4,11.0,8.9,1,0,9.0,531,443
5960,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,1,0,10.0,1930,1608
5961,172,88,40,4,30,7,169,0,0,10.4,10.6,10.4,10.6,4,0,5.0,3268,2723
5962,134,42,11,32,35,14,134,0,0,2.1,2.1,2.6,2.6,1,0,8.0,536,447
5963,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14.0,1,0,8.0,1468,1223
5964,129,19,93,3,10,30,0,155,0,4.9,4.1,4.9,4.1,2,0,15.0,1646,1371
5965,38,30,0,8,0,0,32,0,6,6.5,6.5,6.5,6.5,1,0,4.0,108,90
5966,1390,379,377,133,182,170,1241,0,0,4.0,4.5,4.0,4.5,3,0,13.0,13143,10952
5967,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,1,0,14.0,8801,7334
5968,135,60,17,0,70,0,0,147,0,4.9,4.5,4.9,4.5,2,0,15.0,670,558
5969,76,21,51,3,0,0,63,12,0,7.5,7.6,9.0,9.1,1,0,5.0,722,602
5970,1241,575,45,319,301,0,1240,0,0,8.2,8.2,8.2,8.2,1,0,15.0,9820,8183
5971,264,126,7,50,84,0,267,0,0,2.1,2.0,2.1,2.0,1,0,6.0,598,499
5972,143,63,0,27,45,0,14,121,0,8.0,8.4,9.6,10.2,1,0,4.0,423,352
5973,505,111,127,18,216,0,472,0,0,9.8,10.5,9.8,10.5,1,0,30.0,5851,4876
5974,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,1,0,7.0,2677,2231
5975,2145,862,63,491,518,300,2234,0,0,1.1,1.1,1.1,1.1,4,0,84.0,27006,22505
5976,289,3,100,0,66,145,314,0,0,19.8,18.3,19.8,18.3,2,0,8.0,6378,5315
5977,59,0,55,0,0,0,11,11,33,83.8,89.9,101.0,108.3,1,0,6.0,17505,14587
5978,79,16,34,0,28,10,81,7,0,45.4,40.7,54.7,49.1,1,0,5.0,5670,4725
5979,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
5980,421,177,22,217,0,5,421,0,0,39.9,39.9,39.9,39.9,1,0,15.5,12772,10643
5981,1984,255,1008,192,158,0,1613,0,0,1.3,1.6,1.3,1.6,2,0,11.0,17277,14398
5982,1059,299,234,144,217,60,954,0,0,21.6,24.0,24.9,27.6,2,0,17.0,13384,11154
5983,820,460,98,199,175,0,685,212,35,3.1,2.7,3.1,2.7,4,0,11.0,5697,4747
5984,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,2,0,12.0,13422,11185
5985,59,10,32,3,21,5,71,0,0,18.0,14.9,21.7,18.0,1,0,10.0,1748,1457
5986,129,19,93,3,10,30,0,155,0,4.9,4.1,4.9,4.1,2,0,15.0,1646,1371
5987,143,63,0,27,45,0,14,121,0,8.0,8.4,9.6,10.2,1,0,4.0,423,352
5988,123,28,0,47,15,25,115,0,0,15.4,16.5,17.7,18.9,2,0,3.0,3781,3150
5989,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1.0,240,200
5990,190,98,20,16,63,5,160,42,0,6.2,5.8,6.2,5.8,1,0,10.0,970,808
5991,309,126,13,59,153,30,381,0,0,8.4,6.8,8.4,6.8,4,0,7.5,3357,2798
5992,128,45,0,68,0,15,128,0,0,25.8,25.8,56.1,56.1,1,0,10.0,4677,3898
5993,230,129,38,46,57,0,230,40,0,6.3,5.4,7.6,6.5,1,0,10.0,1252,1044
5994,1382,353,245,7,581,253,1439,0,0,2.4,2.3,2.4,2.3,4,0,8.0,8693,7244
5995,113,25,34,16,27,0,38,64,0,15.9,17.7,18.3,20.3,2,0,3.0,3111,2592
5996,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7.0,2622,2185
5997,276,90,120,34,14,0,101,139,18,8.1,8.7,8.1,8.7,1,0,2.0,1597,1331
5998,366,160,27,96,72,0,260,84,11,23.1,23.9,27.9,28.7,1,0,10.0,6037,5031
